"","track.id","track.name","danceability","energy","speechiness","liveness","valence"
"848","1qzxS6BHsAQLJqzuzQPDRS","Crush",0.658,0.667,0.0329,0.152,0.824
"849","1r0XfrhdG6bsiS4oe1QM96","A Year Without Rain",0.629,0.806,0.0442,0.112,0.409
"850","1r68ll2l17BOLrxZ4zIhK9","Royalty",0.512,0.979,0.273,0.832,0.501
"851","1r8UXSVkuABgWj3kHEaIh3","Hat Trick",0.558,0.58,0.0932,0.109,0.431
"852","1RBgX76vJNZxjJjhmUsX8z","Fake Love",0.662,0.764,0.138,0.637,0.757
"853","1rEkUEBFYEtqDLYaTuElsx","Wow",0.627,0.643,0.0336,0.111,0.466
"854","1rfofaqEpACxVEHIZBJe6W","Havana (feat. Young Thug)",0.765,0.523,0.03,0.132,0.394
"855","1RgvTl4vQN4qECtnO1guEp","Middle Fingers",0.517,0.553,0.0329,0.133,0.0775
"856","1rgXwFzNvFzv0LEqp5C11j","Rises in the East",0.684,0.677,0.0437,0.35,0.399
"857","1rhsSBqFquASX0hyihA2K2","Wonderland (My Name Is Alice)",0.606,0.846,0.0437,0.337,0.539
"858","1rNByp6EKNuYbrVkIpUPBy","Break Your Heart Worse",0.602,0.801,0.0364,0.134,0.237
"859","1rqabwvXVdFg5PtQ5dbk1U","Soft Scene",0.747,0.647,0.0866,0.0981,0.408
"860","1RqpijoxxQJ9FWS1V56DeE","MARY JANE",0.699,0.489,0.0388,0.132,0.0739
"861","1rqqCSm0Qe4I9rUvWncaom","High Hopes",0.579,0.904,0.0618,0.064,0.681
"862","1RRS9H7wTZ0Sgl2FwpKHdP","Evil Morty (For the Damaged Coda)",0.462,0.717,0.0272,0.114,0.0779
"863","1RsD951uUUlJx0MRioZfev","Cry About It Later",0.692,0.67,0.0871,0.248,0.445
"864","1rSrr4wINiTizNhkbIiKmO","Delusions",0.697,0.666,0.0691,0.128,0.0989
"865","1RwI9WZLJKn7nQf6qoSpB5","The Warpath",0.525,0.475,0.0269,0.121,0.237
"866","1RWwrcpGJy1sPO14YwYLVs","Masterpiece",0.714,0.784,0.0554,0.628,0.482
"867","1S6MudtbJDkxWJmjtoqlSd","Ew",0.772,0.317,0.102,0.112,0.297
"868","1S85LGnDPKKOkfuFaK6vFu","Deal With It (feat. Kelis)",0.712,0.689,0.128,0.657,0.49
"869","1SAop5lZ4KVCAJOMkP7bN3","Afraid of Time",0.245,0.00336,0.0451,0.119,0.0505
"870","1saZ5nnaCWBjOK09izEK9c","i don't think i love you anymore",0.557,0.358,0.0329,0.163,0.201
"871","1SDztLoha0bBOm3E9y8g71","Black Magic",0.61,0.665,0.036,0.151,0.136
"872","1se6OGHCbjGhluBZcgYz9X","YOU'RE FEELING THE SAME THINGS",0.565,0.883,0.0364,0.286,0.442
"873","1sf8duGqIck8bSBhLVHs92","Depressed, Stressed, but Fuck It, I'm Blessed",0.703,0.198,0.163,0.16,0.668
"874","1SJtlNRJDeYHioymcvsqev","Crying in the Club",0.334,0.617,0.383,0.163,0.603
"875","1SnaQxXZI1McrW2ROk2772","Smile",0.417,0.384,0.0446,0.412,0.356
"876","1sNctqVr9zdS7i1RZNjIgY","Crazy Kids",0.742,0.706,0.0433,0.133,0.478
"877","1snNAXmmPXCn0dkF9DaPWw","You & Me - Flume Remix",0.593,0.392,0.0257,0.131,0.25
"878","1SOClUWhOi8vHZYMz3GluK","Infinity",0.671,0.673,0.0444,0.304,0.494
"879","1sOr5OXjbukTzBDgmvd6Fa","Indigo",0.819,0.664,0.0828,0.263,0.71
"880","1sUdq3kWa9dJXHu3eYOUll","Spooky, Scary Skeletons - Undead Tombstone Remix",0.772,0.788,0.0619,0.353,0.574
"881","1SYgrU6nz3GfhNG4RVzTVT","JUST SAY IT",0.467,0.609,0.0987,0.498,0.381
"882","1Szod3mLKHywl09AOy08Xc","Spaceships",0.441,0.766,0.0533,0.509,0.52
"883","1T20tqHKrePjszGOdbFOEd","Take A Hint",0.727,0.86,0.0641,0.0718,0.747
"884","1t2k4hNKLRxX7mWUYo7URk","Temporary",0.744,0.555,0.0469,0.103,0.223
"885","1T3E8z6VMXSsACrBSQHTkN","MyBoi - TroyBoi Remix",0.879,0.58,0.0883,0.0653,0.312
"886","1t4pPnbkOjzoA5RvsDjvUU","1999 WILDFIRE",0.811,0.57,0.129,0.148,0.814
"887","1T9CNQG15MMJxcvjkWb97Y","Dream Boy (JVNA Remix)",0.402,0.824,0.0493,0.11,0.103
"888","1tb1WfMlms6eBW9w3pvgyk","Breeze",0.681,0.614,0.184,0.438,0.258
"889","1tB5UEseYQt5vRZgcnPHAW","Bad Love",0.748,0.554,0.0408,0.122,0.488
"890","1tBYFeSNvHfVNeiLtn7EBR","King of the Damned",0.479,0.739,0.0414,0.253,0.272
"891","1TCSh3FmB3Hhi5KeyHr7l3","Jim Morrison",0.607,0.569,0.413,0.0845,0.289
"892","1tE4khCPp9AOJgZ3rqF6IG","outcast.",0.629,0.695,0.0316,0.0931,0.557
"893","1tef2swmLfq0yBkqB213no","Cruel 2 B Kind",0.641,0.707,0.0289,0.112,0.452
"894","1ThmUihH9dF8EV08ku5AXN","Faucet Failure",0.935,0.552,0.335,0.0952,0.615
"895","1Ti848oQ94RjA39I0EQsmc","Final Girl",0.532,0.883,0.332,0.454,0.437
"896","1tkg4EHVoqnhR6iFEXb60y","What You Know Bout Love",0.709,0.548,0.353,0.133,0.543
"897","1tkRdyvK2MH4GT9G2JNaBu","Cinnamon",0.76,0.433,0.0469,0.104,0.429
"898","1tKVzZU4zhjqLUNOnJL1y8","i could be your goddess",0.375,0.515,0.0615,0.102,0.0696
"899","1TLgTsRiX4P55KUOOGjYHu","Somebody I Fucked Once",0.424,0.701,0.0332,0.0827,0.478
"900","1TMWcbxL5YF8rKsFHv5hAP","Rules",0.651,0.724,0.166,0.13,0.686
"901","1tn7pFwjU4ue3omJGc6L7J","Confident",0.678,0.716,0.147,0.131,0.776
"902","1tNJrcVe6gwLEiZCtprs1u","3 Nights",0.815,0.518,0.0897,0.104,0.877
"903","1TNpOGtWl40V6PKyayJsuX","Who Am I Living For?",0.721,0.644,0.0401,0.128,0.516
"904","1TogTbSn3xkbapb6OUxRvq","Gods & Monsters",0.352,0.725,0.0656,0.22,0.339
"905","1tOJp9kEZHgcpqyUf7YhE7","Lava Lamp",0.76,0.44,0.0329,0.104,0.567
"906","1tQ6N1dQiXepKnjetWVsAc","Gucci Store",0.709,0.733,0.268,0.113,0.418
"907","1TqlivP51FBxN9Oa69kNjd","Wait for You",0.213,0.693,0.0492,0.192,0.134
"908","1TS3hIyeGdWqeBQyj5HgoT","Broken Parts",0.68,0.717,0.0393,0.126,0.41
"909","1TtBZ9BDSGmwZntS3QB1oO","Goodfellas",0.692,0.61,0.0376,0.0712,0.254
"910","1tuOzHsmuaYObonULbovZI","Like A God",0.541,0.493,0.028,0.317,0.185
"911","1tXH6oOUnvIbnlGwQUqdFi","Mulan",0.624,0.637,0.166,0.18,0.55
"912","1u8kqieXwWHMnetFOk8rjg","Hoes Mad",0.706,0.758,0.126,0.489,0.523
"913","1uaB6G9Yao1D1ymaz2VLSC","High",0.625,0.622,0.0519,0.088,0.491
"914","1uEQWxvEt6vewSFg6Skpac","Leach",0.686,0.872,0.127,0.175,0.33
"915","1uexV2mYuZmLhVz4G5LUZv","Funhouse",0.792,0.864,0.0338,0.0375,0.832
"916","1UkT7hordbl1mY17G0AF4M","American Sadness",0.607,0.69,0.0376,0.0888,0.229
"917","1uNePI826aqh9uC9pgbeHU","Tia Tamera (feat. Rico Nasty)",0.822,0.654,0.132,0.233,0.421
"918","1uSaqSNnHtvzBEDNQ5hZP0","Summer's Not Ready (feat. INNA and Timmy Trumpet)",0.797,0.912,0.0512,0.113,0.474
"919","1uu8eSAIRT7vaa66q46Ijr","Obsessed",0.529,0.831,0.153,0.185,0.366
"920","1UyDQh3HBJwL6IxR9mXipZ","AMNESIA (feat. Boy In Space)",0.708,0.42,0.121,0.353,0.317
"921","1V6gIisPpYqgFeWbMLI0bA","Heart Attack",0.504,0.785,0.104,0.239,0.502
"922","1V8fHRK9qQeQqZWWfz9oNU","The Mystic",0.557,0.721,0.0416,0.146,0.392
"923","1v99QnnLuKrEEwSeIyhhfk","CATALYST",0.452,0.408,0.0469,0.336,0.106
"924","1vBeIXlzbAieGoDqInav5j","Money Bag",0.947,0.788,0.124,0.108,0.454
"925","1VEvMjz6w9r6FIqCgTvuKH","Quit Quitting",0.665,0.566,0.0298,0.294,0.389
"926","1VFObW6RUUrKjWY0SahdMa","Are We Cool?",0.498,0.493,0.0389,0.215,0.288
"927","1vg2LHIyTFeo2zj3FLvLVe","Falling Down",0.544,0.703,0.0387,0.13,0.223
"928","1vL8O29x8cCH4Gr1GuXMHj","Work This Out",0.624,0.425,0.109,0.247,0.252
"929","1VlyHgbwVC2ifyOTzfSyMs","Only Me",0.541,0.401,0.0405,0.123,0.433
"930","1VO0hO0lsnhI7kMq2Tftcr","Calling Crows",0.717,0.677,0.221,0.318,0.641
"931","1vuih0x5L6ORgmjC2vl5er","FMU",0.677,0.696,0.0764,0.0583,0.813
"932","1vWBSPYnbdPEZDZ3A9QrHs","RIDE",0.691,0.592,0.0578,0.0837,0.423
"933","1vxDsrFGSfyVXb6IMr5mUu","African Dream Pop",0.635,0.603,0.028,0.0456,0.382
"934","1w5y06ufX6ji1rkNUI0Gd4","Take",0.434,0.533,0.061,0.0888,0.0478
"935","1W6LZGinxm6voDaC8NVnDU","No Time for Caution",0.262,0.224,0.0463,0.118,0.0388
"936","1W6V7EnlPyk6iBqpqn32lx","cotton candy",0.601,0.65,0.139,0.172,0.584
"937","1wAKqAGKrNAhD8MC4AMmd8","Closer",0.506,0.384,0.118,0.116,0.184
"938","1wC93sZRGcTgKLN2UWRSwW","Perfect Places",0.621,0.574,0.0555,0.128,0.537
"939","1wf0JOLtgeGwJ58ouYtOmM","Black Frog",0.656,0.787,0.0352,0.17,0.25
"940","1wfZdPy5FRWsdWaAEOG0Ml","Say It - Illenium Remix",0.482,0.769,0.0549,0.0953,0.427
"941","1WidFpp8u3uumPoFdYLLqh","Smile and Go",0.88,0.746,0.0349,0.138,0.963
"942","1WIE72Hc7vZPxGtZc2SvxZ","Find Me",0.369,0.891,0.277,0.107,0.405
"943","1wiUB9qi5Exi3h7SYVTTnH","King",0.702,0.64,0.119,0.212,0.254
"944","1WJhQBhJGuDxp5LR2os4Za","Sip It",0.948,0.627,0.106,0.0743,0.417
"945","1wkcHasramB3g0cPOgos6l","Rock That Body",0.715,0.913,0.0942,0.418,0.813
"946","1wO0GEa48pRHZJxbMox66V","Keep You High",0.517,0.694,0.0453,0.108,0.271
"947","1wp2jbXd0blOGchPxa9Ch5","Alive",0.805,0.536,0.181,0.116,0.5
"948","1WqufDaYuPfploeAnwZuGI","I Don't Even Care About You",0.539,0.704,0.045,0.0782,0.185
"949","1WSGTYKLEpKfNQYYW5Oymt","I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",0.541,0.468,0.362,0.358,0.69
"950","1wsZ0cp5He4Wm4yohNjwIs","idfc - Tarro Remix",0.58,0.694,0.221,0.109,0.389
"951","1WwyLbMGbcxbHavoVpJva1","Cybersex",0.672,0.601,0.0364,0.104,0.207
"952","1Wx3fls2p1CXqXtm3xlJeZ","I Can Feel It",0.816,0.688,0.075,0.0844,0.712
"953","1wYvLfU26f29neyRRnxXOa","Clouded",0.75,0.675,0.0525,0.0979,0.265
"954","1xB7YdTKvUzO4bOjN6QAW8","Requiem For A Tower",0.432,0.743,0.0436,0.0599,0.39
"955","1xBQDoxqFyloelbnfju8na","u love u (with Tate McRae)",0.544,0.704,0.0435,0.164,0.265
"956","1xdFgwjuu8cZIhecSiOVfg","With You",0.622,0.695,0.0426,0.107,0.0375
"957","1XDX5oJcr0lpjOuEGYJLlx","Don't Call Me",0.646,0.625,0.0837,0.144,0.787
"958","1xdzPs8nOWHtcCBZNTMAi2","Nice Girl",0.577,0.429,0.0488,0.106,0.361
"959","1xfLsTATRIRo1kfeyIzyk1","Girl On Your TV",0.553,0.628,0.0463,0.115,0.33
"960","1XHdRRnbmAzOLuWUGXxBm4","Shattered Pieces Make Me Sharp (Evil-B)",0.502,0.289,0.0641,0.252,0.169
"961","1xMT1AcN5fOaaiGqGjqrMO","orange",0.595,0.595,0.167,0.0963,0.339
"962","1XO1QUeaqLjEtoA2zcHz9m","Bad Dream",0.624,0.614,0.0339,0.109,0.241
"963","1xOkWdB8PZJ56kqU6fkAMi","Temple Priest (feat. Paul Wall & Kota the Friend)",0.378,0.809,0.0916,0.207,0.716
"964","1xv51Ka9NUSGlZ3TpVt1f0","Tears in my Ferrari",0.686,0.739,0.0406,0.197,0.576
"965","1XXimziG1uhM0eDNCZCrUl","Up",0.868,0.795,0.269,0.0461,0.819
"966","1xzBco0xcoJEDXktl7Jxrr","Mo Bamba",0.729,0.625,0.0315,0.248,0.261
"967","1XZFTUYb4GmsUc7zWfH9am","Flamboyant",0.643,0.655,0.0366,0.172,0.565
"968","1XZGXQjzDc4WJXFJaCOlSt","RIP Barbie",0.77,0.638,0.0594,0.0683,0.411
"969","1y3r6RXiJZNBV1EI0NggpS","Ultraviolence",0.144,0.541,0.038,0.101,0.0899
"970","1y4jsQt7MjnZhiD1L6qFBC","Cradles",0.534,0.589,0.325,0.176,0.632
"971","1YaLBadQjS701ZLZRGjPMX","queen of broken hearts",0.716,0.711,0.0769,0.0783,0.827
"972","1YcOjtjiwwiwlrzmeueQ45","Crazy Beautiful Life",0.804,0.57,0.0343,0.14,0.803
"973","1Yh4lOCbcskjSfYPDnn7EW","Religion",0.416,0.459,0.0366,0.102,0.175
"974","1yHdZ9S6rBlNPH3LDNMy2P","Life's A Mess (feat. Halsey)",0.636,0.448,0.0359,0.17,0.186
"975","1yjIJiBKJHL8mEcl0ozC2H","Too Late",0.378,0.696,0.0457,0.177,0.435
"976","1YjnbWhfhF0xIUTE6HqehG","Pinky Promise",0.649,0.347,0.138,0.118,0.742
"977","1yNvw9massbCSkqxBmEXRO","The Fox",0.688,0.407,0.0447,0.196,0.368
"978","1yoMvmasuxZfqHEipJhRbp","Hawái",0.783,0.727,0.389,0.0626,0.558
"979","1YPo8Lwk7oddAKbfFNnkg1","White Knuckles",0.238,0.304,0.049,0.218,0.35
"980","1YpXr73Mk0LKKCZynnFQdb","Tell Me I Matter",0.657,0.678,0.0414,0.103,0.3
"981","1yQTCLbLfrmDtEMI2NnWMD","The Record Player Song",0.635,0.674,0.0543,0.471,0.695
"982","1YsxDM3HZv6cVO5R3FhzHC","Too Different",0.576,0.713,0.0373,0.0966,0.224
"983","1yvjK9jafxSB4MfGY1uDCC","Monster (Under My Bed)",0.665,0.597,0.0448,0.231,0.238
"984","1Z0epM6J3IE4nXqndlIp6R","WWW",0.778,0.497,0.0507,0.0968,0.623
"985","1z9kQ14XBSN0r2v6fx4IdG","Diamonds",0.564,0.71,0.0461,0.109,0.393
"986","1zCl9j48PYlw39CWs5jVuW","The Knife",0.773,0.433,0.0477,0.028,0.497
"987","1ZdhOMWyFR8Iv9eylMGYg2","Mount Everest",0.494,0.428,0.205,0.0816,0.44
"988","1ZDmxwg7Lywlx68b7SsJjj","MEGATRON",0.893,0.641,0.272,0.086,0.771
"989","1zezF2Vi1DINQs0Brz2oiO","Lean Halloween",0.734,0.408,0.0396,0.0872,0.361
"990","1zFttiDxUN4FDl91XAeeY5","Holy Water",0.785,0.749,0.179,0.399,0.405
"991","1ZgOl4mIc084LGVWtkmv4F","Egoist",0.357,0.609,0.13,0.526,0.375
"992","1zHZgbSNcOKWvjOr8WogVD","Amaterasu",0.588,0.892,0.0595,0.155,0.387
"993","1zi7xx7UVEFkmKfv06H8x0","One Dance",0.792,0.625,0.0536,0.329,0.37
"994","1zJ1bj1XWrj9cdFJkILpTj","Voicemail",0.693,0.507,0.0582,0.196,0.38
"995","1zjvaSKCycMyeNOHn3FYBE","Taking Flight",0.449,0.555,0.0678,0.147,0.0535
"996","1ZKueMWFwl6qPxczBLqJII","122 Days",0.763,0.381,0.279,0.568,0.0976
"997","1Zmfv37UqzfpXnnh3LbXpf","Not Alone",0.64,0.583,0.0496,0.13,0.362
"998","1zMzP9ZzjTQjz10IQ7KhYD","Sally Boy",0.664,0.417,0.0327,0.113,0.206
"999","1ZN3EnL4tP2Zkh8DovRgS6","Children In The Dark",0.817,0.645,0.0428,0.3,0.838
"1000","1ZNVczQsUBA64aWhvWqaap","CtrlAltDelete",0.69,0.803,0.0915,0.117,0.204
"1001","1ZSqUzSj2MrOad4CIwXKwS","Sun's Up",0.658,0.397,0.0928,0.127,0.548
"1002","1zW0HHilHOxeN6Efge2mnm","Go Your Own Way",0.554,0.311,0.0386,0.116,0.114
"1003","1zWFnu7hTlteC09Ov0bBNh","BALL & CHAIN",0.687,0.76,0.0448,0.338,0.247
"1004","1ZXogkIWJJRgWUDdfyZh4L","Overthinking",0.612,0.617,0.0525,0.0504,0.317
"1005","1zyHhvcgTBmBVO5eGpXiaZ","Take You Down",0.577,0.515,0.0328,0.0923,0.143
"1006","1ZzehTXQaSjL0okOGJBVPB","Pitchfork Kids",0.424,0.778,0.0433,0.281,0.122
"1007","20hGTzgOu6U8WPgYg9AtXr","Tongue Tied (with YUNGBLUD & blackbear)",0.626,0.825,0.0544,0.415,0.447
"1008","20Nj5d5LxOcja9a8JlU6Yi","Alien - Topic Remix",0.69,0.908,0.0399,0.165,0.397
"1009","20qtjUDcb8HH8ouF51BirQ","Running with the Wolves",0.353,0.529,0.089,0.221,0.425
"1010","20WzlVMvNhURyoq3QjnSoi","Anyway",0.675,0.561,0.0477,0.143,0.514
"1011","20ztml2STRF7Sq1UaBB6ox","Future Club",0.448,0.955,0.0441,0.371,0.39
"1012","213lTpvaiIelheoTFOCwsb","play",0.812,0.529,0.147,0.0783,0.454
"1013","21aOBz0jXZcBR7yuiYf0Cv","The Data Vortex",0.13,0.198,0.0335,0.253,0.0337
"1014","21aZV2eL6Ek25yS5ISKD05","Honey",0.511,0.486,0.0309,0.118,0.271
"1015","21d7XA1ST4lohkOHNLj2dp","Something To Lose",0.748,0.524,0.0358,0.0696,0.738
"1016","21dzN9GnrRDYB8PmYCNSeh","Don't Break His Heart",0.435,0.795,0.25,0.0886,0.443
"1017","21jGcNKet2qwijlDFuPiPb","Circles",0.695,0.762,0.0395,0.0863,0.553
"1018","21kOVEG3bDCVphKhXL8XmQ","Walk",0.831,0.795,0.264,0.291,0.744
"1019","21pySLskKIKrhDziCX5ojQ","When I Grow Up",0.671,0.685,0.05,0.398,0.368
"1020","21qg0IBZf8R12qHd9A3AA4","Salvatore",0.304,0.311,0.0344,0.12,0.115
"1021","21TXf4oUIt6A1dGmPDKyKf","Worth",0.29,0.333,0.0438,0.116,0.131
"1022","21yJyPtVRgZSRsfMdypfFV","goodluck",0.517,0.65,0.0549,0.0854,0.472
"1023","21yRtB6B8EMounImAfHRCP","Who Dat Boy (feat. A$AP Rocky)",0.706,0.485,0.331,0.122,0.144
"1024","221NSehfDEvPZz2VqBu7Jj","Queen of France",0.744,0.634,0.034,0.0835,0.457
"1025","223297CRwY5jcYWBsiC3pG","DROWN",0.531,0.666,0.0478,0.162,0.51
"1026","229MM2St7SnW43nT8ADlG8","Game Time (feat. Ninja)",0.534,0.957,0.0455,0.266,0.52
"1027","22AC6x9rnv84nmW3HkQEPj","Watercolors",0.56,0.678,0.0425,0.124,0.142
"1028","22ER9pbQ4w470ZbuAOM5y8","HARLEY FVCKING QUINN",0.629,0.962,0.0534,0.292,0.605
"1029","22GetoSByhvjxGShdWX0Lk","We Will Rock You",0.559,0.483,0.0345,0.624,0.149
"1030","22iKiimk9wEJWdHlKdtFsA","Broken Glass",0.406,0.917,0.0662,0.12,0.397
"1031","22lJaG2yxlSjIwdUIddcFk","(L)only Child",0.645,0.611,0.137,0.237,0.645
"1032","22O7kvipnVky816DeCGNPd","Feisty (Remix)",0.754,0.812,0.0364,0.27,0.645
"1033","22stLe806MkIPp9BOzUzpn","Say It",0.52,0.615,0.0383,0.0842,0.169
"1034","22TtHPvRdU2MDCJzPQ19vn","Gemini",0.57,0.707,0.06,0.0934,0.445
"1035","22U6prLWtzbMowPYcE8Uoi","Freak of the Fall",0.781,0.69,0.294,0.124,0.617
"1036","22vCOQZR7H1bIv3KVto1pq","drinking games",0.509,0.636,0.0453,0.613,0.302
"1037","22VdIZQfgXJea34mQxlt81","Can't Feel My Face",0.705,0.769,0.0425,0.105,0.583
"1038","22yRdwQ4OXUlPrLGhF6ebu","thoughts & prayers",0.491,0.925,0.0697,0.282,0.333
"1039","2374M0fQpWi3dLnB54qaLX","Africa",0.671,0.373,0.0323,0.0481,0.732
"1040","239qO1mShUBSxOjezLTVsX","GLASS WALLS",0.577,0.822,0.0632,0.179,0.696
"1041","23a9GBHLlLc2sSQn5bSTvE","Sing Me to Sleep",0.238,0.69,0.055,0.247,0.0602
"1042","23DrTyMvFVJKdIBNhibbca","Up All Night",0.746,0.676,0.0343,0.177,0.565
"1043","23hln7JvLtFTXa0kZLAVRY","Kill Your Heroes",0.575,0.95,0.0649,0.765,0.315
"1044","23OXdR7YuUBVWh5hSnYJau","Chlorine",0.609,0.674,0.0548,0.345,0.315
"1045","23SEFLecMKjwCqzMSLNyET","Глупая",0.855,0.578,0.0454,0.11,0.797
"1046","23V08GxMeaZNSf8Gy6KF6t","Spooky, Scary Skeletons",0.806,0.447,0.0461,0.335,0.914
"1047","23V7VUfP0UFwx4BiXL2gwG","Slenderman",0.684,0.8,0.185,0.108,0.433
"1048","24IeY2W1F8xOb2gPnnIj7a","LSD",0.658,0.503,0.0294,0.1,0.257
"1049","24jvD83UgLmrdGjhWTFslY","Video Games",0.236,0.249,0.0348,0.087,0.181
"1050","24nN6MHT8RXVLMPp5Xxfje","The Game",0.723,0.768,0.053,0.0806,0.947
"1051","24QyKaL1E9wjFPqb8BOoXE","Float",0.585,0.616,0.0273,0.338,0.197
"1052","24RQ6qDJAQ1sa94p1qfdYh","Tea",0.799,0.411,0.0705,0.071,0.594
"1053","24tofAyLod63I3WW7y0gwL","Liar",0.725,0.728,0.181,0.0652,0.61
"1054","24Y93sMwzi8EL85lP6BTUD","Devil",0.695,0.597,0.0472,0.345,0.306
"1055","252XUMKJCb6xw9EMBEYir4","YOU SO DONE",0.882,0.289,0.0826,0.108,0.427
"1056","25DHR3vMzKxc4pkdfNx1b9","Forever",0.573,0.577,0.0451,0.0936,0.283
"1057","25ED1oQWMy32cQh9Dv9BjC","Ritual",0.602,0.714,0.375,0.525,0.402
"1058","25HQmSNl3cKT860wu6TjbS","Fatal Flaw",0.576,0.897,0.0752,0.136,0.575
"1059","25jBp6wKLVmwrEDtVNJ5Oz","The First Noel",0.675,0.263,0.0326,0.187,0.583
"1060","25Pq25H9zxDxubfGHRHy7H","Children Of The Dust",0.605,0.973,0.0441,0.122,0.149
"1061","25R4HkFnzQvgMA6XOJuh4K","Houndin",0.737,0.456,0.0817,0.0863,0.42
"1062","25R5Tdr4K7ENb6umHzdCXn","Alive",0.508,0.762,0.0489,0.108,0.444
"1063","25sgk305KZfyuqVBQIahim","Sweet but Psycho",0.719,0.704,0.0476,0.166,0.628
"1064","25TRY73td8JZTD23G5BZHW","To You",0.556,0.33,0.0585,0.187,0.355
"1065","263py5a3gYivva9HyiJ0sn","Soundclash",0.666,0.991,0.311,0.395,0.797
"1066","26E2fb3lp8MUEHq1WagF5f","Domestic Bliss",0.657,0.357,0.0699,0.0803,0.336
"1067","26ORKiTdampbfuv4Zno5su","Dress",0.807,0.438,0.182,0.454,0.793
"1068","26rdOwwjC2UnweK3xeS58u","GDFR (feat. Sage the Gemini & Lookas)",0.657,0.827,0.0734,0.065,0.69
"1069","26sVKlfFM0HDZc8BbO1X1q","Gone",0.683,0.74,0.0505,0.211,0.25
"1070","26ts4EoLJTnhkdKUwwZn6a","SASAGETAI",0.495,0.528,0.0568,0.108,0.461
"1071","26WwjBABRwIJPKhEcWpY4b","Kill My Heart (feat. Parson James & Qveen Herby)",0.784,0.702,0.0464,0.0505,0.742
"1072","273dCMFseLcVsoSWx59IoE","Bad Blood",0.65,0.802,0.181,0.148,0.295
"1073","2771PoZ3YmpzihJo2OSaa1","Moneyman",0.805,0.808,0.16,0.321,0.561
"1074","27mMvmKRyrsz7i2cfTMgSQ","They Wanna Fuck",0.963,0.516,0.293,0.127,0.655
"1075","27NAbj06k8Wmv2gCJbTgQO","Smacked",0.337,0.785,0.176,0.297,0.302
"1076","27NovPIUIRrOZoCHxABJwK","INDUSTRY BABY (feat. Jack Harlow)",0.736,0.704,0.0615,0.0501,0.894
"1077","27R1zfHU01GEhvVs6tARmz","Sharing Light",0.448,0.416,0.0301,0.0955,0.109
"1078","27R9ohkmfTQO7tpxjAcMO2","Bleed",0.617,0.492,0.0395,0.062,0.629
"1079","27SjutLnh1PXRYDjmSDs78","No Save Point - From ""Cyberpunk 2077""",0.654,0.848,0.382,0.103,0.185
"1080","27yEubTlfDi8cEm4u4dYAr","Neverland",0.589,0.789,0.174,0.142,0.356
"1081","280DkGUsiUiF0YvZJMTVQQ","Corposeduction",0.245,0.472,0.048,0.108,0.0382
"1082","285pBltuF7vW8TeWk8hdRR","Lucid Dreams",0.511,0.566,0.2,0.34,0.218
"1083","2884EOjlt4A14KL64leEfg","Don't Know What To Say",0.759,0.562,0.0499,0.11,0.47
"1084","28f4r6WghcxWsi4xDSPDyN","Fiction",0.491,0.634,0.0273,0.128,0.109
"1085","28P35ls3Tw69jOtLaPEtT3","other girls",0.71,0.349,0.0728,0.0792,0.876
"1086","28RluRGmXQFTG2oSgFtR5u","Ugly",0.639,0.814,0.0525,0.476,0.474
"1087","28SGSSREhZ2Jv9QmaLRsam","Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",0.667,0.342,0.0325,0.0945,0.453
"1088","28U45MQf06IrwqMMP4gRul","Ready to Die",0.14,0.431,0.0328,0.0722,0.0385
"1089","294h4W97PMhb9N2c44TQs6","Addict",0.437,0.7,0.0575,0.196,0.466
"1090","296mmTJOJ904FwHQsSBdDr","Champagne & Sunshine",0.607,0.522,0.0701,0.0909,0.265
"1091","29AT23lJ7bnd7RJoPPsCiZ","Time Is Running Out",0.595,0.741,0.0565,0.661,0.321
"1092","29g6BnA5ynzOhJcCUqW0yh","Category Is (feat. The Cast of Rupaul's Drag Race, Season 9)",0.887,0.825,0.255,0.0397,0.371
"1093","29jbdLITkfXSvRsNK5Lvkp","My Way",0.738,0.683,0.0995,0.0958,0.45
"1094","29NYSONJPzdia0UQswOAKW","Dollar For Your Sadness",0.483,0.564,0.0466,0.151,0.278
"1095","29Srmzqyig5Tg5EitFXsb8","Radar",0.642,0.722,0.167,0.337,0.513
"1096","2A1WPASEga9mFnpNRc7ADd","sugar ray",0.58,0.73,0.0305,0.235,0.599
"1097","2AdhPUdPYf3WgYJh2eFlG0","Broken Machines",0.556,0.905,0.285,0.114,0.211
"1098","2aeVfG7ig1Kq4FZtYyS3v9","68",0.62,0.746,0.122,0.636,0.225
"1099","2aI21FnmY7TJVKeMaoQZ0t","Say It Right",0.872,0.872,0.139,0.0543,0.809
"1100","2aIh7tYvYLcU4KA0AlS6n0","Midnight City",0.506,0.733,0.0402,0.0658,0.261
"1101","2AJKoSPC5KwMDE8AqrvbAb","Dead",0.586,0.809,0.0637,0.189,0.258
"1102","2akkzRZ5HADuMZ03TlyxSR","Fire Meet Gasoline",0.418,0.764,0.0559,0.149,0.33
"1103","2APpdfoLJELmv3sh8T4Ve8","Maqlooba",0.496,0.728,0.0323,0.111,0.193
"1104","2aZax3ntWEeLE1l1pwd3VK","Isostasy",0.6,0.69,0.0451,0.905,0.122
